
UC;OLD_NIO;NEW_NIO;DATA
74560131;44253300;44253300;7/29/2024
76906175;44260069;44260069;7/29/2024
77501454;44260227;44260227;7/29/2024
73869767;44253378;44253378;7/29/2024
78292174;44704167;44704167;7/29/2024
99896010;44255348;44255348;7/29/2024
91834953;44255349;44255349;7/29/2024
92544274;44255355;44255355;7/29/2024
91445540;44255352;44255352;7/29/2024
99566788;44255351;44255351;7/29/2024
98486268;44255347;44255347;7/29/2024
99966719;44255354;44255354;7/29/2024
93270984;44255356;44255356;7/29/2024
97886165;44255350;44255350;7/29/2024
99958791;44255353;44255353;7/29/2024
65091124;44252926;44252926;7/29/2024
77063430;44252919;44252919;7/29/2024
70730091;44252922;44252922;7/29/2024
72503491;44252918;44252918;7/29/2024
86238558;44252924;44252924;7/29/2024
63607344;44252917;44252917;7/29/2024
86205528;44252920;44252920;7/29/2024
94118370;44703503;44703503;7/29/2024
107871025;44704615;44704615;7/29/2024
105469262;44704613;44704613;7/29/2024
108617904;44704610;44704610;7/29/2024
107012073;44703450;44703450;7/29/2024
105966533;44703451;44703451;7/29/2024
106058045;44703452;44703452;7/29/2024
107312514;44703455;44703455;7/29/2024
105599050;44703453;44703453;7/29/2024
105864552;44703454;44703454;7/29/2024
107166305;44702481;44702481;7/29/2024
108145239;44702479;44702479;7/29/2024
71694676;44252946;44252946;7/30/2024
90820339;44252927;44252927;7/30/2024
71694439;44254887;44254887;7/30/2024
71694811;44254892;44254892;7/30/2024
71694528;44254889;44254889;7/30/2024
74219863;44254888;44254888;7/30/2024
74336657;44254866;44254866;7/30/2024
71716181;44254890;44254890;7/30/2024
71694749;44254893;44254893;7/30/2024
71694803;44254894;44254894;7/30/2024
71694781;44254896;44254896;7/30/2024
73852910;44254895;44254895;7/30/2024
71694730;44254891;44254891;7/30/2024
71695532;44254863;44254863;7/30/2024
26262444;44011529;44011529;7/30/2024
45505098;44259956;44259956;7/30/2024
30649510;44011533;44011533;7/30/2024
8379998;44011536;44011536;7/30/2024
8379980;44011531;44011531;7/30/2024
105617075;44259917;44259917;7/30/2024
105606871;44259923;44259923;7/30/2024
62793829;44259920;44259920;7/30/2024
109317599;44259922;44259922;7/30/2024
110936280;44259924;44259924;7/30/2024
110934431;44259926;44259926;7/30/2024
110912896;44703577;44703577;7/30/2024
113183950;44259925;44259925;7/30/2024
110934768;44259921;44259921;7/30/2024
93696507;44259918;44259918;7/30/2024
91678854;44259948;44259948;7/30/2024
98981854;44259919;44259919;7/30/2024
97294128;44008538;44008538;7/30/2024
100031064;44008543;44008543;7/30/2024
93144644;44008546;44008546;7/30/2024
100195369;44008544;44008544;7/30/2024
100203442;44008541;44008541;7/30/2024
98570994;44008545;44008545;7/30/2024
100070540;44008537;44008537;7/30/2024
43475590;44008539;44008539;7/30/2024
74565788;44008542;44008542;7/30/2024
100164730;44008481;44008481;7/30/2024
85724262;44008482;44008482;7/30/2024
97916900;44008483;44008483;7/30/2024
97654620;44008478;44008478;7/30/2024
76363724;44253431;44253431;7/30/2024
85314439;44259941;44259941;7/30/2024
84337630;44259938;44259938;7/30/2024
89925262;44259942;44259942;7/30/2024
89813162;44259944;44259944;7/30/2024
77360737;44259946;44259946;7/30/2024
85194085;44259937;44259937;7/30/2024
89794702;44259945;44259945;7/30/2024
87301512;44259943;44259943;7/30/2024
87001365;44259940;44259940;7/30/2024
80013287;44259939;44259939;7/30/2024
90078152;44265279;44265279;7/30/2024
62975650;44265284;44265284;7/30/2024
85541516;44255405;44255405;7/30/2024
104824778;44252952;44252952;7/30/2024
61410942;44008550;44008550;7/30/2024
79577628;44008547;44008547;7/30/2024
50772139;44008552;44008552;7/30/2024
77287096;44008556;44008556;7/30/2024
78869005;44008548;44008548;7/30/2024
87944022;44008549;44008549;7/30/2024
77929861;44008551;44008551;7/30/2024
74865498;44252947;44252947;7/30/2024
84488000;44008553;44008553;7/30/2024
82318174;44008554;44008554;7/30/2024
89026250;44008555;44008555;7/30/2024
86125362;44011475;44011475;7/30/2024
74865595;44011472;44011472;7/30/2024
84347287;44011467;44011467;7/30/2024
90021010;44011470;44011470;7/30/2024
83974679;44011476;44011476;7/30/2024
88357449;44011473;44011473;7/30/2024
75729237;44011474;44011474;7/30/2024
63232162;44011471;44011471;7/30/2024
85119822;44011469;44011469;7/30/2024
81577168;44011468;44011468;7/30/2024
8368023;44252953;44252953;7/30/2024
8371890;44011487;44011487;7/30/2024
8368007;44011496;44011496;7/30/2024
19009240;44011488;44011488;7/30/2024
8372055;44011493;44011493;7/30/2024
47938811;44000672;44000672;7/30/2024
8379815;44253016;44253016;7/30/2024
8379548;44253010;44253010;7/30/2024
8379556;44253447;44253447;7/30/2024
99518392;44253449;44253449;7/30/2024
86259393;44000809;44000809;7/30/2024
8379793;44000803;44000803;7/30/2024
108796507;44702539;44702539;7/30/2024
105572217;44701471;44701471;7/30/2024
107021412;44702540;44702540;7/30/2024
106046470;44702542;44702542;7/30/2024
108246345;44702561;44702561;7/30/2024
109845102;44702557;44702557;7/30/2024
106335952;44702559;44702559;7/30/2024
109383419;44702558;44702558;7/30/2024
106689380;44702556;44702556;7/30/2024
107871726;44702560;44702560;7/30/2024
107245744;44702530;44702530;7/30/2024
107785404;44702529;44702529;7/30/2024
108072037;44702528;44702528;7/30/2024
106232568;44702526;44702526;7/30/2024
109441672;44702531;44702531;7/30/2024
105542237;44702527;44702527;7/30/2024
107194775;44703542;44703542;7/30/2024
87939630;44260027;44260027;7/30/2024
8377219;44260035;44260035;7/30/2024
108520951;44260032;44260032;7/30/2024
105427756;44260030;44260030;7/30/2024
90915348;44260028;44260028;7/30/2024
90915941;44260034;44260034;7/30/2024
93195044;44260033;44260033;7/30/2024
72977957;44008593;44008593;7/30/2024
87116731;44008590;44008590;7/30/2024
77058895;44008595;44008595;7/30/2024
77070232;44008588;44008588;7/30/2024
89123425;44008587;44008587;7/30/2024
88804208;44005857;44005857;7/30/2024
85165239;44008594;44008594;7/30/2024
89289307;44008589;44008589;7/30/2024
87246481;44008596;44008596;7/30/2024
89431936;44005860;44005860;7/30/2024
86868896;44008592;44008592;7/30/2024
81711000;44008591;44008591;7/30/2024
81711271;44000203;44000203;7/30/2024
81711409;44005217;44005217;7/30/2024
90036573;44005225;44005225;7/30/2024
81711638;44005220;44005220;7/30/2024
90501250;44005224;44005224;7/30/2024
63799715;44005218;44005218;7/30/2024
61394564;44005222;44005222;7/30/2024
8398666;44005219;44005219;7/30/2024
55808212;44005226;44005226;7/30/2024
34829652;44255256;44255256;7/30/2024
111640580;44255253;44255253;7/30/2024
66258774;44005221;44005221;7/30/2024
8397589;44005223;44005223;7/30/2024
50629735;44007564;44007564;7/30/2024
8398542;44007559;44007559;7/30/2024
32711255;44007565;44007565;7/30/2024
31585434;44007566;44007566;7/30/2024
31526071;44007558;44007558;7/30/2024
32268955;44008490;44008490;7/30/2024
32268858;44008494;44008494;7/30/2024
32268815;44008488;44008488;7/30/2024
82332460;44008487;44008487;7/30/2024
81696493;44008491;44008491;7/30/2024
32268823;44008493;44008493;7/30/2024
72619341;44008489;44008489;7/30/2024
72908823;44008533;44008533;7/30/2024
90723422;44008529;44008529;7/30/2024
32268904;44008534;44008534;7/30/2024
32476515;44008530;44008530;7/30/2024
32268831;44008531;44008531;7/30/2024
32268807;44008536;44008536;7/30/2024
92498280;44008527;44008527;7/30/2024
66559529;44008528;44008528;7/30/2024
80926223;44008532;44008532;7/30/2024
61995614;44008535;44008535;7/30/2024
99655039;44251029;44251029;7/30/2024
105144428;44251026;44251026;7/30/2024
104409762;44251023;44251023;7/30/2024
100496016;44251022;44251022;7/30/2024
98034871;44251024;44251024;7/30/2024
98191535;44251027;44251027;7/30/2024
105609307;44251028;44251028;7/30/2024
100373500;44251025;44251025;7/30/2024
111455081;44254905;44254905;7/30/2024
111591228;44254899;44254899;7/30/2024
111262461;44254898;44254898;7/30/2024
111225876;44254906;44254906;7/30/2024
111587123;44254897;44254897;7/30/2024
111215927;44254901;44254901;7/30/2024
111177650;44254902;44254902;7/30/2024
111344476;44254903;44254903;7/30/2024
111282535;44254900;44254900;7/30/2024
111185424;44255401;44255401;7/30/2024
111209161;44255402;44255402;7/30/2024
111376394;44255403;44255403;7/30/2024
111168635;44255404;44255404;7/30/2024
111177553;44255400;44255400;7/30/2024
111177570;44255399;44255399;7/30/2024
83962131;44704221;44704221;7/30/2024
111255112;44704218;44704218;7/30/2024
8377057;44570011;44570011;7/30/2024
8377081;44704748;44704748;7/30/2024
8377146;44260066;44260066;7/30/2024
8377138;44254867;44254867;7/30/2024
55248748;44254873;44254873;7/30/2024
8377065;44005736;44005736;7/30/2024
32268998;44000858;44000858;7/30/2024
32269056;44000856;44000856;7/30/2024
73914665;44000158;44000158;7/30/2024
84035382;44000854;44000854;7/30/2024
83916008;44000855;44000855;7/30/2024
32476523;44000860;44000860;7/30/2024
32269013;44000004;44000004;7/30/2024
32269072;44000001;44000001;7/30/2024
32268963;44000008;44000008;7/30/2024
71220984;44000010;44000010;7/30/2024
32268980;44000006;44000006;7/30/2024
86060155;44000005;44000005;7/30/2024
32269080;44000297;44000297;7/30/2024
32269099;44000156;44000156;7/30/2024
32269102;44000002;44000002;7/30/2024
62880039;44000007;44000007;7/30/2024
57519110;44253353;44253353;7/30/2024
25831640;44005182;44005182;7/30/2024
37668030;44008448;44008448;7/30/2024
80563635;44005809;44005809;7/30/2024
33766690;44008453;44008453;7/30/2024
94933340;44008455;44008455;7/30/2024
89471342;44008452;44008452;7/30/2024
67036147;44008449;44008449;7/30/2024
68852436;44008454;44008454;7/30/2024
65752821;44702545;44702545;7/30/2024
8413827;44008450;44008450;7/30/2024
28385870;44008451;44008451;7/30/2024
35763450;44008456;44008456;7/30/2024
23383968;44008447;44008447;7/30/2024
109899911;44260017;44260017;7/30/2024
90297636;44011477;44011477;7/30/2024
34755985;44011478;44011478;7/30/2024
53696123;44260021;44260021;7/30/2024
112540759;44011481;44011481;7/30/2024
104175702;44260077;44260077;7/30/2024
106405608;44253394;44253394;7/30/2024
101768133;44260078;44260078;7/30/2024
102825068;44260084;44260084;7/30/2024
100181694;44255240;44255240;7/30/2024
100104169;44255241;44255241;7/30/2024
101915837;44253293;44253293;7/30/2024
101367830;44252900;44252900;7/30/2024
100762735;44252904;44252904;7/30/2024
102344132;44252902;44252902;7/30/2024
100873820;44252899;44252899;7/30/2024
100390145;44252903;44252903;7/30/2024
57362076;44255038;44255038;7/30/2024
89881680;44255042;44255042;7/30/2024
73906115;44255043;44255043;7/30/2024
78923379;44255041;44255041;7/30/2024
89799674;44255045;44255045;7/30/2024
57451222;44255040;44255040;7/30/2024
47513764;44255039;44255039;7/30/2024
107348799;44255044;44255044;7/30/2024
20267720;44008580;44008580;7/30/2024
104800429;44255037;44255037;7/30/2024
105437980;44255046;44255046;7/30/2024
8412901;44008579;44008579;7/30/2024
8412910;44008585;44008585;7/30/2024
85073520;44008578;44008578;7/30/2024
112662617;44255370;44255370;7/30/2024
112877168;44255372;44255372;7/30/2024
113224001;44255371;44255371;7/30/2024
112776450;44255373;44255373;7/30/2024
36518875;44255369;44255369;7/30/2024
112699766;44255368;44255368;7/30/2024
78779138;44008583;44008583;7/30/2024
20041659;44008586;44008586;7/30/2024
83512420;44254994;44254994;7/30/2024
84376007;44254992;44254992;7/30/2024
48699799;44254990;44254990;7/30/2024
107877074;44254991;44254991;7/30/2024
107877198;44254995;44254995;7/30/2024
107877252;44254996;44254996;7/30/2024
107838419;44254988;44254988;7/30/2024
107877295;44254987;44254987;7/30/2024
107838249;44254989;44254989;7/30/2024
107877341;44254993;44254993;7/30/2024
107218011;44255003;44255003;7/30/2024
107838192;44255002;44255002;7/30/2024
75938588;44255006;44255006;7/30/2024
92594816;44254997;44254997;7/30/2024
92570259;44254999;44254999;7/30/2024
92657982;44255001;44255001;7/30/2024
92658008;44255005;44255005;7/30/2024
90347021;44255000;44255000;7/30/2024
90347420;44255004;44255004;7/30/2024
23429771;44704552;44704552;7/30/2024
42025346;44702444;44702444;7/30/2024
8365970;44259861;44259861;7/30/2024
8365989;44702445;44702445;7/30/2024
61682616;44011549;44011549;7/30/2024
8366004;44259860;44259860;7/30/2024
61682799;44011550;44011550;7/30/2024
67121900;44011548;44011548;7/30/2024
31424317;44259863;44259863;7/30/2024
61682691;44011555;44011555;7/30/2024
31336736;44259866;44259866;7/30/2024
65980867;44702449;44702449;7/30/2024
59168919;44702492;44702492;7/30/2024
66257620;44702446;44702446;7/30/2024
8106509;44702448;44702448;7/30/2024
8106576;44702447;44702447;7/30/2024
89716132;44259862;44259862;7/30/2024
32476540;44011486;44011486;7/30/2024
32269609;44005120;44005120;7/30/2024
32269544;44005833;44005833;7/30/2024
32269552;44252870;44252870;7/30/2024
87918331;44000802;44000802;7/30/2024
71702903;44252872;44252872;7/30/2024
58209204;44005830;44005830;7/30/2024
85938084;44252874;44252874;7/30/2024
75984709;44005829;44005829;7/30/2024
32269463;44005831;44005831;7/30/2024
32269528;44252867;44252867;7/30/2024
65369041;44005827;44005827;7/30/2024
109431081;44702518;44702518;7/30/2024
106594915;44702513;44702513;7/30/2024
110227492;44702508;44702508;7/30/2024
108473643;44702509;44702509;7/30/2024
105991279;44702510;44702510;7/30/2024
105548707;44702512;44702512;7/30/2024
105722278;44702516;44702516;7/30/2024
107875217;44702519;44702519;7/30/2024
105700355;44702515;44702515;7/30/2024
105469050;44702517;44702517;7/30/2024
106000721;44702514;44702514;7/30/2024
107968177;44702523;44702523;7/30/2024
105469033;44702520;44702520;7/30/2024
106166018;44702525;44702525;7/30/2024
108977269;44702521;44702521;7/30/2024
8386820;44253414;44253414;7/30/2024
45478783;44255308;44255308;7/30/2024
8386846;44255309;44255309;7/30/2024
79871640;44253410;44253410;7/30/2024
109059379;44255311;44255311;7/30/2024
94876681;44259908;44259908;7/30/2024
95215883;44259916;44259916;7/30/2024
95216006;44259910;44259910;7/30/2024
98841858;44259911;44259911;7/30/2024
94295760;44259909;44259909;7/30/2024
95525840;44259912;44259912;7/30/2024
96046341;44259907;44259907;7/30/2024
82925518;44254948;44254948;7/30/2024
94065861;44254953;44254953;7/30/2024
91582601;44254955;44254955;7/30/2024
8509921;44254949;44254949;7/30/2024
8393028;44704566;44704566;7/30/2024
113111100;44254954;44254954;7/30/2024
53941519;44704565;44704565;7/30/2024
65818717;44254947;44254947;7/30/2024
77673840;44009811;44009811;7/30/2024
87232928;44255286;44255286;7/30/2024
83118420;44703551;44703551;7/30/2024
82946833;44703552;44703552;7/30/2024
83466134;44259890;44259890;7/30/2024
89092120;44259896;44259896;7/30/2024
81509952;44259893;44259893;7/30/2024
90080858;44259895;44259895;7/30/2024
88331121;44259888;44259888;7/30/2024
41360524;44255284;44255284;7/30/2024
29480817;44255274;44255274;7/30/2024
81697309;44255283;44255283;7/30/2024
78923352;44255267;44255267;7/30/2024
63588501;44008568;44008568;7/30/2024
90372522;44279815;44279815;7/30/2024
87445697;44255272;44255272;7/30/2024
89921399;44005708;44005708;7/30/2024
89921062;44005712;44005712;7/30/2024
72568232;44260012;44260012;7/30/2024
111412749;44005707;44005707;7/30/2024
102131341;44009731;44009731;7/30/2024
105632406;44009727;44009727;7/30/2024
92020569;44260008;44260008;7/30/2024
66869064;44009729;44009729;7/30/2024
96518219;44260014;44260014;7/30/2024
95468722;44260010;44260010;7/30/2024
54641900;44009736;44009736;7/30/2024
99387670;44255447;44255447;7/30/2024
99410974;44255455;44255455;7/30/2024
93110472;44254909;44254909;7/30/2024
99580420;44254915;44254915;7/30/2024
91871190;44254926;44254926;7/30/2024
95980180;44254912;44254912;7/30/2024
95565965;44254914;44254914;7/30/2024
99582155;44254923;44254923;7/30/2024
99287862;44254922;44254922;7/30/2024
99290936;44254925;44254925;7/30/2024
99228890;44254924;44254924;7/30/2024
99352591;44254911;44254911;7/30/2024
98962370;44254916;44254916;7/30/2024
99566214;44254908;44254908;7/30/2024
99591006;44254921;44254921;7/30/2024
99352338;44254918;44254918;7/30/2024
99533316;44255436;44255436;7/30/2024
99284820;44254907;44254907;7/30/2024
93434073;44254913;44254913;7/30/2024
99439905;44254917;44254917;7/30/2024
99287510;44254920;44254920;7/30/2024
98485911;44260056;44260056;7/30/2024
99553805;44260050;44260050;7/30/2024
99898683;44260048;44260048;7/30/2024
99521210;44260051;44260051;7/30/2024
91294576;44260054;44260054;7/30/2024
99953900;44260055;44260055;7/30/2024
93064110;44260047;44260047;7/30/2024
91475007;44260049;44260049;7/30/2024
8368678;44008520;44008520;7/30/2024
50479156;44008526;44008526;7/30/2024
85616362;44008524;44008524;7/30/2024
74159747;44008525;44008525;7/30/2024
63716143;44011500;44011500;7/30/2024
29021111;44011504;44011504;7/30/2024
57746745;44011506;44011506;7/30/2024
86549375;44255360;44255360;7/30/2024
87330474;44255365;44255365;7/30/2024
63079437;44255362;44255362;7/30/2024
87381966;44704215;44704215;7/30/2024
63079615;44255361;44255361;7/30/2024
87002302;44255366;44255366;7/30/2024
65945174;44255359;44255359;7/30/2024
29674476;44011501;44011501;7/30/2024
22325310;44011503;44011503;7/30/2024
8367353;44011505;44011505;7/30/2024
8367361;44255358;44255358;7/30/2024
72725346;44009827;44009827;7/30/2024
62789953;44009835;44009835;7/30/2024
87189623;44009836;44009836;7/30/2024
50075837;44009828;44009828;7/30/2024
32269145;44009831;44009831;7/30/2024
32269196;44000894;44000894;7/30/2024
82621179;44000538;44000538;7/30/2024
63031418;44009832;44009832;7/30/2024
90168542;44000523;44000523;7/30/2024
68253397;44252965;44252965;7/30/2024
32269161;44009829;44009829;7/30/2024
32269170;44000540;44000540;7/30/2024
32269218;44000428;44000428;7/30/2024
56045077;44000897;44000897;7/30/2024
56336187;44000427;44000427;7/30/2024
63023580;44000003;44000003;7/30/2024
32476531;44000009;44000009;7/30/2024
103725520;44252617;44252617;7/30/2024
107706555;44252623;44252623;7/30/2024
103912525;44252626;44252626;7/30/2024
100792812;44252621;44252621;7/30/2024
