
UC;ETAPA;Ligação_Tipo Fase;Início Fat-Outubro;Final Fat-Outubro;Início Fat-Novembro;Final Fat-Novembro;Início Fat-Dezembro;Final Fat-Dezembro;Início Fat-Janeiro;Final Fat-Janeiro;Início Fat-Janeiro_27;Final Fat-Janeiro_28;
76283011;1;MO;;;;;;;;;;;
89497295;1;MO;;;;;;;;;;;
91101131;1;MO;;;;;;;;;;;
29026016;1;MO;;;;;;;;;;;
57880905;1;BI;;;;;;;;;;;
25614258;1;MO;;;;;;;;;;;
103606700;1;MO;;;;;;;;;;;
63918340;1;MO;;;;;;;;;;;
84093218;1;MO;;;;;;;;;;;
84769262;1;TR;;;;;;;;;;;
8482640;1;MO;;;;;;;;;;;
8482659;1;MO;;;;;;;;;;;
50161067;1;MO;;;;;;;;;;;
104222913;1;MO;;;;;;;;;;;
8482675;1;MO;;;;;;;;;;;
62284843;1;MO;;;;;;;;;;;
8482691;1;MO;;;;;;;;;;;
8482705;1;MO;;;;;;;;;;;
87667681;1;MO;;;;;;;;;;;
83954074;1;MO;;;;;;;;;;;
110362462;1;BI;;;;;;;;;;;
65261615;1;MO;;;;;;;;;;;
96260971;1;MO;;;;;;;;;;;
71076093;1;BI;;;;;;;;;;;
8482730;1;MO;;;;;;;;;;;
100675280;1;BI;;;;;;;;;;;
69198578;1;MO;;;;;;;;;;;
58086404;1;MO;;;;;;;;;;;
87607140;1;MO;;;;;;;;;;;
78119693;1;MO;;;;;;;;;;;
89251768;1;MO;;;;;;;;;;;
52316092;1;BI;;;;;;;;;;;
22472754;1;MO;;;;;;;;;;;
8482500;1;MO;;;;;;;;;;;
38505762;1;BI;;;;;;;;;;;
45794049;1;MO;;;;;;;;;;;
37308890;1;MO;;;;;;;;;;;
74341952;1;MO;;;;;;;;;;;
8482519;1;MO;;;;;;;;;;;
93129084;1;MO;;;;;;;;;;;
8482527;1;MO;;;;;;;;;;;
69781192;1;MO;;;;;;;;;;;
111917204;1;MO;;;;;;;;;;;
87721015;1;MO;;;;;;;;;;;
19599200;1;MO;;;;;;;;;;;
96410027;1;MO;;;;;;;;;;;
69970793;1;MO;;;;;;;;;;;
67778178;1;MO;;;;;;;;;;;
79398863;1;MO;;;;;;;;;;;
19399839;1;MO;;;;;;;;;;;
76207099;1;MO;;;;;;;;;;;
33865930;1;MO;;;;;;;;;;;
90684737;1;MO;;;;;;;;;;;
40051579;1;MO;;;;;;;;;;;
71651020;1;MO;;;;;;;;;;;
76223523;1;MO;;;;;;;;;;;
77917731;1;MO;;;;;;;;;;;
76141349;1;MO;;;;;;;;;;;
76141500;1;MO;;;;;;;;;;;
73750360;1;MO;;;;;;;;;;;
73960357;1;MO;;;;;;;;;;;
99410613;1;MO;;;;;;;;;;;
99263068;1;MO;;;;;;;;;;;
99567873;1;MO;;;;;;;;;;;
91793530;1;MO;;;;;;;;;;;
98416987;1;MO;;;;;;;;;;;
87282372;1;MO;;;;;;;;;;;
33649758;1;MO;;;;;;;;;;;
8482322;1;MO;;;;;;;;;;;
101468393;1;MO;;;;;;;;;;;
68913419;1;MO;;;;;;;;;;;
93763107;1;MO;;;;;;;;;;;
93994400;1;MO;;;;;;;;;;;
93788134;1;MO;;;;;;;;;;;
97487759;1;MO;;;;;;;;;;;
94111286;1;MO;;;;;;;;;;;
106887327;1;BI;;;;;;;;;;;
78203716;1;MO;;;;;;;;;;;
81600372;1;MO;;;;;;;;;;;
75045257;1;MO;;;;;;;;;;;
8482373;1;MO;;;;;;;;;;;
8482390;1;MO;;;;;;;;;;;
92719040;1;MO;;;;;;;;;;;
8482403;1;MO;;;;;;;;;;;
87511258;1;MO;;;;;;;;;;;
88169766;1;MO;;;;;;;;;;;
79146597;1;TR;;;;;;;;;;;
89420438;1;MO;;;;;;;;;;;
86718924;1;MO;;;;;;;;;;;
110582020;1;BI;;;;;;;;;;;
110582047;1;BI;;;;;;;;;;;
110582071;1;BI;;;;;;;;;;;
110459245;1;BI;;;;;;;;;;;
110581873;1;BI;;;;;;;;;;;
110469038;1;BI;;;;;;;;;;;
85208280;1;BI;;;;;;;;;;;
8481970;1;MO;;;;;;;;;;;
8481989;1;MO;;;;;;;;;;;
19599196;1;TR;;;;;;;;;;;
33554439;1;MO;;;;;;;;;;;
66705169;1;MO;;;;;;;;;;;
31557856;1;MO;;;;;;;;;;;
29859220;1;MO;;;;;;;;;;;
25854160;1;MO;;;;;;;;;;;
8482179;1;MO;;;;;;;;;;;
35821167;1;MO;;;;;;;;;;;
41328493;1;TR;;;;;;;;;;;
89642392;1;BI;;;;;;;;;;;
108519465;1;BI;;;;;;;;;;;
89075145;1;MO;;;;;;;;;;;
8482187;1;MO;;;;;;;;;;;
96608803;1;MO;;;;;;;;;;;
67771432;1;MO;;;;;;;;;;;
79062156;1;BI;;;;;;;;;;;
79046584;1;MO;;;;;;;;;;;
80667856;1;MO;;;;;;;;;;;
8482250;1;MO;;;;;;;;;;;
90378253;1;BI;;;;;;;;;;;
105250767;1;BI;;;;;;;;;;;
106249134;1;BI;;;;;;;;;;;
8482080;1;BI;;;;;;;;;;;
106352997;1;BI;;;;;;;;;;;
106592092;1;BI;;;;;;;;;;;
106543849;1;BI;;;;;;;;;;;
106147366;1;BI;;;;;;;;;;;
106516302;1;BI;;;;;;;;;;;
110791509;1;BI;;;;;;;;;;;
110699513;1;BI;;;;;;;;;;;
110690877;1;BI;;;;;;;;;;;
110589173;1;BI;;;;;;;;;;;
69334323;1;BI;;;;;;;;;;;
40419754;1;MO;;;;;;;;;;;
60739541;1;MO;;;;;;;;;;;
82846723;1;MO;;;;;;;;;;;
85571938;1;BI;;;;;;;;;;;
8482128;1;MO;;;;;;;;;;;
79814565;1;MO;;;;;;;;;;;
58138412;1;MO;;;;;;;;;;;
8482136;1;BI;;;;;;;;;;;
71691880;1;BI;;;;;;;;;;;
8482152;1;BI;;;;;;;;;;;
8482160;1;BI;;;;;;;;;;;
91674360;1;MO;;;;;;;;;;;
91674301;1;MO;;;;;;;;;;;
91674212;1;MO;;;;;;;;;;;
89193962;1;MO;;;;;;;;;;;
91674140;1;MO;;;;;;;;;;;
91674158;1;MO;;;;;;;;;;;
91674840;1;MO;;;;;;;;;;;
91674409;1;MO;;;;;;;;;;;
8481997;1;BI;;;;;;;;;;;
8482004;1;MO;;;;;;;;;;;
94539715;1;BI;;;;;;;;;;;
60964634;1;BI;;;;;;;;;;;
106746847;1;BI;;;;;;;;;;;
8482063;1;TR;;;;;;;;;;;
52119106;1;MO;;;;;;;;;;;
86713132;1;MO;;;;;;;;;;;
40206076;1;MO;;;;;;;;;;;
106421913;1;TR;;;;;;;;;;;
48594393;1;MO;;;;;;;;;;;
84947578;1;MO;;;;;;;;;;;
92103480;1;MO;;;;;;;;;;;
99648920;1;MO;;;;;;;;;;;
95236074;1;BI;;;;;;;;;;;
97684295;1;MO;;;;;;;;;;;
42939577;1;MO;;;;;;;;;;;
8482012;1;BI;;;;;;;;;;;
8482020;1;MO;;;;;;;;;;;
97995940;1;MO;;;;;;;;;;;
8482055;1;TR;;;;;;;;;;;
8482071;1;MO;;;;;;;;;;;
22654380;1;TR;;;;;;;;;;;
104436140;1;MO;;;;;;;;;;;
32544987;1;MO;;;;;;;;;;;
89300335;1;MO;;;;;;;;;;;
67113214;1;MO;;;;;;;;;;;
30008867;1;MO;;;;;;;;;;;
102968349;1;BI;;;;;;;;;;;
70227721;1;BI;;;;;;;;;;;
36484679;1;BI;;;;;;;;;;;
85939552;1;MO;;;;;;;;;;;
70143390;1;MO;;;;;;;;;;;
60060905;1;BI;;;;;;;;;;;
37510150;1;MO;;;;;;;;;;;
59576324;1;MO;;;;;;;;;;;
110880927;1;MO;;;;;;;;;;;
8482586;1;MO;;;;;;;;;;;
75963361;1;MO;;;;;;;;;;;
91013925;1;MO;;;;;;;;;;;
8483019;1;MO;;;;;;;;;;;
76647099;1;MO;;;;;;;;;;;
89405501;1;TR;;;;;;;;;;;
37392867;1;MO;;;;;;;;;;;
8483043;1;MO;;;;;;;;;;;
105689238;1;BI;;;;;;;;;;;
97454419;1;MO;;;;;;;;;;;
85964387;1;MO;;;;;;;;;;;
99056020;1;BI;;;;;;;;;;;
97229148;1;MO;;;;;;;;;;;
92859135;1;MO;;;;;;;;;;;
91756413;1;MO;;;;;;;;;;;
99803976;1;MO;;;;;;;;;;;
93948204;1;MO;;;;;;;;;;;
92643523;1;BI;;;;;;;;;;;
48908223;1;MO;;;;;;;;;;;
19820291;1;BI;;;;;;;;;;;
52454916;1;BI;;;;;;;;;;;
82010102;1;MO;;;;;;;;;;;
25991337;1;MO;;;;;;;;;;;
51839067;1;MO;;;;;;;;;;;
64508056;1;MO;;;;;;;;;;;
56182899;1;MO;;;;;;;;;;;
74821679;1;MO;;;;;;;;;;;
8483230;1;TR;;;;;;;;;;;
85684520;1;TR;;;;;;;;;;;
20749430;1;BI;;;;;;;;;;;
104519312;1;MO;;;;;;;;;;;
84056380;1;BI;;;;;;;;;;;
23364203;1;MO;;;;;;;;;;;
8483256;1;BI;;;;;;;;;;;
68820500;1;BI;;;;;;;;;;;
47925914;1;MO;;;;;;;;;;;
35165553;1;BI;;;;;;;;;;;
71094989;1;BI;;;;;;;;;;;
37746073;1;MO;;;;;;;;;;;
41353757;1;BI;;;;;;;;;;;
8483221;1;MO;;;;;;;;;;;
91907853;1;MO;;;;;;;;;;;
19167504;1;MO;;;;;;;;;;;
107023458;1;BI;;;;;;;;;;;
106824724;1;BI;;;;;;;;;;;
80064159;1;MO;;;;;;;;;;;
59723459;1;BI;;;;;;;;;;;
37720287;1;MO;;;;;;;;;;;
43393357;1;MO;;;;;;;;;;;
31059813;1;MO;;;;;;;;;;;
70135290;1;BI;;;;;;;;;;;
43556850;1;BI;;;;;;;;;;;
90491084;1;BI;;;;;;;;;;;
58227792;1;MO;;;;;;;;;;;
110456475;1;BI;;;;;;;;;;;
54512840;1;MO;;;;;;;;;;;
82634157;1;BI;;;;;;;;;;;
87349850;1;MO;;;;;;;;;;;
27797660;1;BI;;;;;;;;;;;
106200216;1;BI;;;;;;;;;;;
106243314;1;BI;;;;;;;;;;;
106370308;1;BI;;;;;;;;;;;
105367567;1;BI;;;;;;;;;;;
105627259;1;BI;;;;;;;;;;;
74341561;1;BI;;;;;;;;;;;
8483205;1;MO;;;;;;;;;;;
79545351;1;MO;;;;;;;;;;;
81850204;1;MO;;;;;;;;;;;
81801955;1;MO;;;;;;;;;;;
8483175;1;MO;;;;;;;;;;;
86220110;1;MO;;;;;;;;;;;
37490125;1;BI;;;;;;;;;;;
81646674;1;BI;;;;;;;;;;;
31177816;1;MO;;;;;;;;;;;
87976692;1;MO;;;;;;;;;;;
45257191;1;MO;;;;;;;;;;;
22654402;1;BI;;;;;;;;;;;
42121604;1;TR;;;;;;;;;;;
104430877;1;BI;;;;;;;;;;;
104430826;1;BI;;;;;;;;;;;
104430931;1;BI;;;;;;;;;;;
86340956;1;MO;;;;;;;;;;;
86341065;1;MO;;;;;;;;;;;
86341146;1;MO;;;;;;;;;;;
61636495;1;MO;;;;;;;;;;;
29859646;1;BI;;;;;;;;;;;
31775225;1;TR;;;;;;;;;;;
45249067;1;MO;;;;;;;;;;;
55388558;1;TR;;;;;;;;;;;
104022523;1;MO;;;;;;;;;;;
29435773;1;MO;;;;;;;;;;;
96046708;1;TR;;;;;;;;;;;
75050064;1;TR;;;;;;;;;;;
104065389;1;MO;;;;;;;;;;;
104065397;1;MO;;;;;;;;;;;
26798662;1;MO;;;;;;;;;;;
62000632;1;MO;;;;;;;;;;;
100120687;1;MO;;;;;;;;;;;
102030898;1;MO;;;;;;;;;;;
102030812;1;TR;;;;;;;;;;;
54583829;1;MO;;;;;;;;;;;
36173223;1;MO;;;;;;;;;;;
90983378;1;BI;;;;;;;;;;;
98482548;1;BI;;;;;;;;;;;
98483510;1;BI;;;;;;;;;;;
98483919;1;BI;;;;;;;;;;;
98482300;1;BI;;;;;;;;;;;
98483340;1;BI;;;;;;;;;;;
98483609;1;BI;;;;;;;;;;;
98482467;1;BI;;;;;;;;;;;
98483447;1;BI;;;;;;;;;;;
98483862;1;BI;;;;;;;;;;;
74981986;1;BI;;;;;;;;;;;
86912224;1;MO;;;;;;;;;;;
89597567;1;MO;;;;;;;;;;;
87323362;1;BI;;;;;;;;;;;
8483116;1;MO;;;;;;;;;;;
87474344;1;MO;;;;;;;;;;;
50082191;1;MO;;;;;;;;;;;
94449210;1;MO;;;;;;;;;;;
67465897;1;BI;;;;;;;;;;;
22654399;1;MO;;;;;;;;;;;
77243650;1;MO;;;;;;;;;;;
64643549;1;MO;;;;;;;;;;;
44346603;1;MO;;;;;;;;;;;
62999737;1;MO;;;;;;;;;;;
76963969;1;MO;;;;;;;;;;;
91758890;1;MO;;;;;;;;;;;
91619904;1;MO;;;;;;;;;;;
91698731;1;MO;;;;;;;;;;;
91758963;1;MO;;;;;;;;;;;
91700949;1;MO;;;;;;;;;;;
8483132;1;MO;;;;;;;;;;;
46542515;1;MO;;;;;;;;;;;
65148002;1;MO;;;;;;;;;;;
37419099;1;MO;;;;;;;;;;;
8483140;1;MO;;;;;;;;;;;
88279758;1;MO;;;;;;;;;;;
107366509;1;TR;;;;;;;;;;;
108465888;1;BI;;;;;;;;;;;
92583687;1;TR;;;;;;;;;;;
84480947;1;MO;;;;;;;;;;;
77558308;1;MO;;;;;;;;;;;
92431470;1;TR;;;;;;;;;;;
27647161;1;BI;;;;;;;;;;;
8483272;1;MO;;;;;;;;;;;
39455122;1;TR;;;;;;;;;;;
50273922;1;BI;;;;;;;;;;;
41724364;1;MO;;;;;;;;;;;
37864726;1;MO;;;;;;;;;;;
8483299;1;MO;;;;;;;;;;;
29382823;1;BI;;;;;;;;;;;
77535120;1;MO;;;;;;;;;;;
8483302;1;BI;;;;;;;;;;;
85162612;1;BI;;;;;;;;;;;
22277153;1;BI;;;;;;;;;;;
104803630;1;BI;;;;;;;;;;;
95514309;1;MO;;;;;;;;;;;
8483337;1;MO;;;;;;;;;;;
33413525;1;MO;;;;;;;;;;;
104803673;1;MO;;;;;;;;;;;
85594083;1;BI;;;;;;;;;;;
81188900;1;MO;;;;;;;;;;;
78403502;1;MO;;;;;;;;;;;
78403766;1;MO;;;;;;;;;;;
78935733;1;MO;;;;;;;;;;;
71535527;1;MO;;;;;;;;;;;
71591451;1;MO;;;;;;;;;;;
73603740;1;MO;;;;;;;;;;;
83986774;1;MO;;;;;;;;;;;
86671022;1;MO;;;;;;;;;;;
70860530;1;TR;;;;;;;;;;;
78964148;1;MO;;;;;;;;;;;
79928510;1;MO;;;;;;;;;;;
88065413;1;BI;;;;;;;;;;;
77794621;1;BI;;;;;;;;;;;
8483345;1;TR;;;;;;;;;;;
21008329;1;MO;;;;;;;;;;;
21008310;1;MO;;;;;;;;;;;
36124931;1;MO;;;;;;;;;;;
104710926;1;MO;;;;;;;;;;;
94491844;1;TR;;;;;;;;;;;
39766497;1;BI;;;;;;;;;;;
27832457;1;MO;;;;;;;;;;;
37428381;1;MO;;;;;;;;;;;
43648509;1;MO;;;;;;;;;;;
35946393;1;MO;;;;;;;;;;;
39754502;1;BI;;;;;;;;;;;
99309939;1;MO;;;;;;;;;;;
99310015;1;MO;;;;;;;;;;;
8483353;1;TR;;;;;;;;;;;
111659051;1;TR;;;;;;;;;;;
11682833;1;BI;;;;;;;;;;;
74362895;1;TR;;;;;;;;;;;
62264664;1;MO;;;;;;;;;;;
30604745;1;MO;;;;;;;;;;;
8483388;1;MO;;;;;;;;;;;
42499178;1;BI;;;;;;;;;;;
8483396;1;TR;;;;;;;;;;;
51203901;1;BI;;;;;;;;;;;
8483418;1;MO;;;;;;;;;;;
41021770;1;MO;;;;;;;;;;;
27399478;1;TR;;;;;;;;;;;
100392857;1;BI;;;;;;;;;;;
95591036;1;TR;;;;;;;;;;;
104467258;1;MO;;;;;;;;;;;
100205283;1;MO;;;;;;;;;;;
98987887;1;BI;;;;;;;;;;;
104142928;1;BI;;;;;;;;;;;
40305740;1;MO;;;;;;;;;;;
29382840;1;TR;;;;;;;;;;;
68480326;1;MO;;;;;;;;;;;
8483981;1;TR;;;;;;;;;;;
8484007;1;MO;;;;;;;;;;;
8484015;1;MO;;;;;;;;;;;
27780856;1;BI;;;;;;;;;;;
92008372;1;MO;;;;;;;;;;;
92005403;1;MO;;;;;;;;;;;
88579344;1;BI;;;;;;;;;;;
91261937;1;MO;;;;;;;;;;;
91314828;1;MO;;;;;;;;;;;
93386931;1;MO;;;;;;;;;;;
91315808;1;MO;;;;;;;;;;;
91372046;1;MO;;;;;;;;;;;
38768445;1;BI;;;;;;;;;;;
8484031;1;MO;;;;;;;;;;;
103902490;1;MO;;;;;;;;;;;
94589917;1;BI;;;;;;;;;;;
95618872;1;BI;;;;;;;;;;;
96481870;1;BI;;;;;;;;;;;
99455706;1;BI;;;;;;;;;;;
89631692;1;BI;;;;;;;;;;;
72434210;1;TR;;;;;;;;;;;
103850643;1;MO;;;;;;;;;;;
52482634;1;MO;;;;;;;;;;;
8484066;1;MO;;;;;;;;;;;
97214949;1;BI;;;;;;;;;;;
97214671;1;BI;;;;;;;;;;;
95076743;1;BI;;;;;;;;;;;
97215015;1;BI;;;;;;;;;;;
97214752;1;BI;;;;;;;;;;;
97152285;1;BI;;;;;;;;;;;
98152823;1;MO;;;;;;;;;;;
97214876;1;BI;;;;;;;;;;;
97214612;1;BI;;;;;;;;;;;
8484074;1;BI;;;;;;;;;;;
35147164;1;TR;;;;;;;;;;;
22654437;1;TR;;;;;;;;;;;
91884527;1;TR;;;;;;;;;;;
104909757;1;MO;;;;;;;;;;;
89399200;1;MO;;;;;;;;;;;
8484090;1;MO;;;;;;;;;;;
64310213;1;MO;;;;;;;;;;;
108877825;1;BI;;;;;;;;;;;
108877698;1;BI;;;;;;;;;;;
65774388;1;BI;;;;;;;;;;;
8484112;1;MO;;;;;;;;;;;
47736941;1;MO;;;;;;;;;;;
8483426;1;TR;;;;;;;;;;;
8483450;1;BI;;;;;;;;;;;
60539348;1;BI;;;;;;;;;;;
40970337;1;BI;;;;;;;;;;;
8483477;1;BI;;;;;;;;;;;
47215739;1;BI;;;;;;;;;;;
48232246;1;MO;;;;;;;;;;;
104944579;1;MO;;;;;;;;;;;
89453824;1;MO;;;;;;;;;;;
92053610;1;MO;;;;;;;;;;;
92053734;1;MO;;;;;;;;;;;
92053815;1;MO;;;;;;;;;;;
92053866;1;MO;;;;;;;;;;;
83597530;1;MO;;;;;;;;;;;
83597832;1;MO;;;;;;;;;;;
8483515;1;MO;;;;;;;;;;;
76994341;1;BI;;;;;;;;;;;
63454386;1;MO;;;;;;;;;;;
83176063;1;MO;;;;;;;;;;;
37891588;1;MO;;;;;;;;;;;
37891600;1;MO;;;;;;;;;;;
100093353;1;MO;;;;;;;;;;;
65343301;1;MO;;;;;;;;;;;
71988653;1;BI;;;;;;;;;;;
97969257;1;MO;;;;;;;;;;;
97969273;1;MO;;;;;;;;;;;
97969290;1;MO;;;;;;;;;;;
88236552;1;BI;;;;;;;;;;;
48603333;1;MO;;;;;;;;;;;
30219949;1;MO;;;;;;;;;;;
59031131;1;BI;;;;;;;;;;;
8483558;1;MO;;;;;;;;;;;
84440961;1;MO;;;;;;;;;;;
89552890;1;MO;;;;;;;;;;;
89750225;1;MO;;;;;;;;;;;
90432320;1;MO;;;;;;;;;;;
90385462;1;MO;;;;;;;;;;;
90306163;1;MO;;;;;;;;;;;
89630424;1;MO;;;;;;;;;;;
88447073;1;MO;;;;;;;;;;;
92031412;1;MO;;;;;;;;;;;
92032125;1;MO;;;;;;;;;;;
92032443;1;MO;;;;;;;;;;;
93394942;1;MO;;;;;;;;;;;
92032249;1;MO;;;;;;;;;;;
92031978;1;MO;;;;;;;;;;;
92032320;1;MO;;;;;;;;;;;
80977529;1;MO;;;;;;;;;;;
79346782;1;MO;;;;;;;;;;;
50822136;1;MO;;;;;;;;;;;
102915970;1;MO;;;;;;;;;;;
35717823;1;MO;;;;;;;;;;;
97570079;1;MO;;;;;;;;;;;
77099028;1;BI;;;;;;;;;;;
97669377;1;MO;;;;;;;;;;;
97604364;1;BI;;;;;;;;;;;
97771368;1;MO;;;;;;;;;;;
64061167;1;BI;;;;;;;;;;;
55372295;1;BI;;;;;;;;;;;
89281390;1;BI;;;;;;;;;;;
87611864;1;BI;;;;;;;;;;;
87611783;1;BI;;;;;;;;;;;
87611821;1;BI;;;;;;;;;;;
41899016;1;MO;;;;;;;;;;;
109483596;1;MO;;;;;;;;;;;
111667283;1;MO;;;;;;;;;;;
60719346;1;MO;;;;;;;;;;;
53691857;1;MO;;;;;;;;;;;
30166225;1;MO;;;;;;;;;;;
48855995;1;MO;;;;;;;;;;;
94507783;1;MO;;;;;;;;;;;
28583205;1;MO;;;;;;;;;;;
26411890;1;MO;;;;;;;;;;;
83151303;1;TR;;;;;;;;;;;
36676080;1;MO;;;;;;;;;;;
34926992;1;BI;;;;;;;;;;;
79240160;1;MO;;;;;;;;;;;
87610302;1;BI;;;;;;;;;;;
87610515;1;BI;;;;;;;;;;;
87610418;1;BI;;;;;;;;;;;
87610566;1;BI;;;;;;;;;;;
87610434;1;BI;;;;;;;;;;;
38192420;1;BI;;;;;;;;;;;
35073381;1;MO;;;;;;;;;;;
20868669;1;MO;;;;;;;;;;;
52213722;1;MO;;;;;;;;;;;
8483590;1;MO;;;;;;;;;;;
87019663;1;BI;;;;;;;;;;;
93996721;1;BI;;;;;;;;;;;
99973510;1;BI;;;;;;;;;;;
91723876;1;BI;;;;;;;;;;;
94142491;1;BI;;;;;;;;;;;
90597907;1;BI;;;;;;;;;;;
94336377;1;BI;;;;;;;;;;;
94336741;1;BI;;;;;;;;;;;
94336733;1;BI;;;;;;;;;;;
94336369;1;MO;;;;;;;;;;;
71228420;1;BI;;;;;;;;;;;
59807296;1;MO;;;;;;;;;;;
23179961;1;BI;;;;;;;;;;;
52359735;1;MO;;;;;;;;;;;
40051560;1;MO;;;;;;;;;;;
28583213;1;BI;;;;;;;;;;;
85560286;1;MO;;;;;;;;;;;
78647428;1;MO;;;;;;;;;;;
106982109;1;MO;;;;;;;;;;;
106235729;1;MO;;;;;;;;;;;
90662784;1;MO;;;;;;;;;;;
83399534;1;MO;;;;;;;;;;;
67390803;1;MO;;;;;;;;;;;
97377570;1;BI;;;;;;;;;;;
100333940;1;BI;;;;;;;;;;;
100333931;1;BI;;;;;;;;;;;
8483663;1;TR;;;;;;;;;;;
104192852;1;BI;;;;;;;;;;;
106088424;1;BI;;;;;;;;;;;
52131165;1;BI;;;;;;;;;;;
78835216;1;TR;;;;;;;;;;;
100239447;1;BI;;;;;;;;;;;
94751692;1;MO;;;;;;;;;;;
66897130;1;MO;;;;;;;;;;;
8483671;1;BI;;;;;;;;;;;
95621466;1;BI;;;;;;;;;;;
95621504;1;BI;;;;;;;;;;;
98738860;1;MO;;;;;;;;;;;
63922479;1;BI;;;;;;;;;;;
45540950;1;BI;;;;;;;;;;;
104441216;1;BI;;;;;;;;;;;
104441291;1;BI;;;;;;;;;;;
8483701;1;BI;;;;;;;;;;;
48928372;1;MO;;;;;;;;;;;
77790383;1;MO;;;;;;;;;;;
27230945;1;MO;;;;;;;;;;;
75588099;1;MO;;;;;;;;;;;
34608842;1;BI;;;;;;;;;;;
34454705;1;MO;;;;;;;;;;;
34455035;1;MO;;;;;;;;;;;
39761045;1;TR;;;;;;;;;;;
73232840;1;MO;;;;;;;;;;;
32469276;1;BI;;;;;;;;;;;
8483930;1;TR;;;;;;;;;;;
91470463;1;MO;;;;;;;;;;;
93415710;1;MR;;;;;;;;;;;
94197520;1;MO;;;;;;;;;;;
93598394;1;MO;;;;;;;;;;;
93463014;1;MO;;;;;;;;;;;
93457120;1;MO;;;;;;;;;;;
75257637;1;BI;;;;;;;;;;;
104375752;1;MO;;;;;;;;;;;
75257580;1;MO;;;;;;;;;;;
45321817;1;MO;;;;;;;;;;;
69761744;1;BI;;;;;;;;;;;
64178005;1;BI;;;;;;;;;;;
42427010;1;MO;;;;;;;;;;;
25854194;1;BI;;;;;;;;;;;
73523046;1;BI;;;;;;;;;;;
73523100;1;MO;;;;;;;;;;;
79289568;1;MO;;;;;;;;;;;
77798295;1;MO;;;;;;;;;;;
78030102;1;MO;;;;;;;;;;;
70875847;1;MO;;;;;;;;;;;
94548218;1;MO;;;;;;;;;;;
97307220;1;BI;;;;;;;;;;;
96828277;1;BI;;;;;;;;;;;
97087939;1;BI;;;;;;;;;;;
97087637;1;BI;;;;;;;;;;;
98095196;1;BI;;;;;;;;;;;
95843299;1;BI;;;;;;;;;;;
98571540;1;BI;;;;;;;;;;;
95908994;1;BI;;;;;;;;;;;
97180718;1;BI;;;;;;;;;;;
97361682;1;BI;;;;;;;;;;;
96970502;1;BI;;;;;;;;;;;
96843519;1;BI;;;;;;;;;;;
93542569;1;BI;;;;;;;;;;;
95787500;1;BI;;;;;;;;;;;
96817127;1;BI;;;;;;;;;;;
97747254;1;BI;;;;;;;;;;;
104071338;1;BI;;;;;;;;;;;
96728701;1;BI;;;;;;;;;;;
101727429;1;BI;;;;;;;;;;;
102266131;1;BI;;;;;;;;;;;
83928081;1;BI;;;;;;;;;;;
88422348;1;BI;;;;;;;;;;;
105412627;1;BI;;;;;;;;;;;
8483906;1;BI;;;;;;;;;;;
85179647;1;BI;;;;;;;;;;;
97941573;1;BI;;;;;;;;;;;
8483710;1;MO;;;;;;;;;;;
51315882;1;MO;;;;;;;;;;;
8483728;1;MO;;;;;;;;;;;
79123163;1;MO;;;;;;;;;;;
37419110;1;TR;;;;;;;;;;;
70918902;1;MO;;;;;;;;;;;
69082502;1;MO;;;;;;;;;;;
81980400;1;BI;;;;;;;;;;;
107395460;1;MO;;;;;;;;;;;
105748579;1;MO;;;;;;;;;;;
73846171;1;MO;;;;;;;;;;;
95747486;1;MO;;;;;;;;;;;
93926928;1;MO;;;;;;;;;;;
93940017;1;MO;;;;;;;;;;;
93943245;1;MO;;;;;;;;;;;
94681210;1;MO;;;;;;;;;;;
62077139;1;TR;;;;;;;;;;;
15436446;1;BI;;;;;;;;;;;
21475547;1;MO;;;;;;;;;;;
111125936;1;BI;;;;;;;;;;;
8483752;1;MO;;;;;;;;;;;
56006080;1;MO;;;;;;;;;;;
87562430;1;MO;;;;;;;;;;;
90404866;1;MO;;;;;;;;;;;
92137580;1;MO;;;;;;;;;;;
92137652;1;MO;;;;;;;;;;;
106033905;1;BI;;;;;;;;;;;
8483795;1;MO;;;;;;;;;;;
8483809;1;MO;;;;;;;;;;;
41167279;1;MO;;;;;;;;;;;
37402994;1;MO;;;;;;;;;;;
74494724;1;TR;;;;;;;;;;;
63985543;1;MO;;;;;;;;;;;
68017391;1;MO;;;;;;;;;;;
61442399;1;MO;;;;;;;;;;;
98864319;1;MO;;;;;;;;;;;
69498318;1;MO;;;;;;;;;;;
36555720;1;MO;;;;;;;;;;;
8483833;1;MO;;;;;;;;;;;
59394692;1;BI;;;;;;;;;;;
32661991;1;MO;;;;;;;;;;;
8483841;1;BI;;;;;;;;;;;
51957582;1;MO;;;;;;;;;;;
95170928;1;MO;;;;;;;;;;;
96512784;1;MO;;;;;;;;;;;
96333154;1;MO;;;;;;;;;;;
95572902;1;MO;;;;;;;;;;;
84791160;1;MO;;;;;;;;;;;
86544853;1;MO;;;;;;;;;;;
8483868;1;MO;;;;;;;;;;;
54162742;1;MO;;;;;;;;;;;
81202512;1;MO;;;;;;;;;;;
40561259;1;MO;;;;;;;;;;;
48225428;1;MO;;;;;;;;;;;
8483876;1;MO;;;;;;;;;;;
68344570;1;MO;;;;;;;;;;;
43078435;1;MO;;;;;;;;;;;
84046570;1;MO;;;;;;;;;;;
94977933;1;MO;;;;;;;;;;;
