
UC;NEW_NIO;OLD_NIO;DATA
111936489;45456741;430376998;10/19/24
106171526;45257657;391230026;10/19/24
101782373;45257649;361832577;10/19/24
93692749;44286212;331131963;10/19/24
64641090;44286210;341330268;10/19/24
101056095;44286205;360131335;10/19/24
8340137;44286211;410576381;10/19/24
108639576;44286207;332330514;10/19/24
8339970;44286255;393330692;10/19/24
53494881;45459331;240933306;10/19/24
8306230;45457239;312930366;10/19/24
108594750;45457238;352330210;10/19/24
109355024;45459266;352932119;10/19/24
109521013;45459273;415578765;10/19/24
107809583;45459272;390933055;10/19/24
107056178;45459267;401031222;10/19/24
89203011;44710997;372141429;10/19/24
77427319;45459390;264231343;10/19/24
84329955;45459392;415578462;10/19/24
99217368;45458001;421876069;10/19/24
87885670;45458000;331930369;10/19/24
72044357;44715581;260343869;10/19/24
105175234;44294763;353631603;10/19/24
104739142;44294755;380832443;10/19/24
105215244;44294758;342630478;10/19/24
50535013;44294756;370733017;10/19/24
104512563;44294760;360142282;10/19/24
99952947;45457368;312833479;10/19/24
73438693;45461359;273233819;10/19/24
111227747;45457341;342633205;10/19/24
95568506;45462055;340131896;10/19/24
96831863;45462061;341833611;10/19/24
96223065;45462063;341330814;10/19/24
94829314;45462060;324531420;10/19/24
95524533;45462059;340133921;10/19/24
45603910;45462057;212133188;10/19/24
83467874;45457607;260130446;10/19/24
65541839;45457606;373531761;10/19/24
104160896;45457622;381332392;10/19/24
21911673;45458990;913234409;10/21/24
8348529;45458988;400832718;10/21/24
32544227;44714717;984340149;10/21/24
45505799;45461418;212133123;10/21/24
87083698;44714720;342342214;10/21/24
83222294;45458992;230531803;10/21/24
67689566;45458223;264130697;10/21/24
36837083;44294897;973232917;10/21/24
53682831;44294895;972030226;10/21/24
90304896;44294896;972032721;10/21/24
87120941;44294903;974030915;10/21/24
85910180;44294902;300931000;10/21/24
58643583;44711649;352144230;10/21/24
8332266;44715204;860641009;10/21/24
8332274;45257248;881230413;10/21/24
36061220;45457470;904632083;10/21/24
78826306;45257243;863331168;10/21/24
47009535;44715239;221342878;10/21/24
39812812;45291178;260133643;10/21/24
8403988;45291179;333930271;10/21/24
30291836;45700967;334040257;10/21/24
90548795;45291177;284331506;10/21/24
98999214;45457181;400230999;10/21/24
78753104;45456782;992632672;10/21/24
86528130;45456784;200432150;10/21/24
100315518;45456775;352431875;10/21/24
51013576;44707215;944041686;10/21/24
44784600;44709229;210641529;10/21/24
91355460;45458237;961733882;10/21/24
98893491;44294860;332333287;10/21/24
94241040;44294862;331933352;10/21/24
93612974;44294856;370172728;10/21/24
99066521;44294863;410278085;10/21/24
98903373;44294861;282531225;10/21/24
99020130;44294864;281330682;10/21/24
98950193;44294859;411479848;10/21/24
99017849;44294858;301331559;10/21/24
98904418;44294847;300930289;10/21/24
98958917;44294852;262730190;10/21/24
94724776;44286223;330630670;10/21/24
95665170;44286216;340131858;10/21/24
98244302;44286217;331431180;10/21/24
97028010;44286218;341830406;10/21/24
91914361;45461998;254233494;10/21/24
98932209;45462004;262330509;10/21/24
98477110;45462002;312834484;10/21/24
91751233;45461995;252233154;10/21/24
98539701;45462001;312834528;10/21/24
111310695;44571821;410269522;10/21/24
76224724;45763852;421479245;10/21/24
109151348;45763844;402673432;10/21/24
109828755;45763851;390543657;10/21/24
111236800;45763853;421480483;10/21/24
109793722;45763854;413180443;10/21/24
75379627;45457324;381332376;10/21/24
90046579;45700996;822640221;10/21/24
88811417;45461462;312130990;10/21/24
92195083;45700992;430180620;10/21/24
97806293;45457326;312131985;10/21/24
76270670;45700994;333140841;10/21/24
73622702;44708948;342641638;10/21/24
45058148;44294794;342632997;10/21/24
8299412;44718607;400143591;10/21/24
88191559;44718610;301540845;10/21/24
99236583;44294789;361730545;10/21/24
64238580;45700940;973240661;10/21/24
67923895;45700938;390542773;10/21/24
8324484;45700937;852440188;10/21/24
94686556;45291156;930430771;10/21/24
94614113;45291158;294231254;10/21/24
94598428;45291151;330632303;10/21/24
93749163;45291154;331133870;10/21/24
94927510;45291152;871030234;10/21/24
62089188;45763893;370372778;10/21/24
77441354;45763896;914140999;10/21/24
49219820;45461868;421876357;10/21/24
82156093;45763892;944041777;10/21/24
77700767;45763895;400272801;10/21/24
89596994;44286149;421777862;10/21/24
49415255;44714796;321340711;10/21/24
109685326;44570547;421281270;10/21/24
79745776;44286146;291133248;10/21/24
69748659;44286159;981230866;10/21/24
32115130;45764569;951241410;10/21/24
59811030;45764564;400742157;10/21/24
76745996;45457256;390231425;10/21/24
92868657;45457258;312830793;10/21/24
8405271;45457233;301331023;10/21/24
41971841;45457264;982530538;10/21/24
98824414;45460422;312831589;10/21/24
81715480;44282645;421178608;10/21/24
70817634;44282653;202931235;10/21/24
72850205;45457585;920431801;10/21/24
72727705;45460513;230533218;10/21/24
51815710;45290804;202034502;10/21/24
52373789;45290801;233731957;10/21/24
50202618;45290808;221331674;10/21/24
85962325;45290805;324031363;10/21/24
86515080;45290810;330330150;10/21/24
61569356;45290807;914433100;10/21/24
50289713;44572010;410169904;10/21/24
71879994;45700929;873641282;10/21/24
8093083;44572009;330869991;10/21/24
54427401;44572008;410381960;10/21/24
46009604;44710169;202041104;10/21/24
71664890;45700401;990741220;10/21/24
89268792;45700402;952440479;10/21/24
45893675;45700397;202041107;10/21/24
51178435;45460485;211830582;10/21/24
90185170;44711020;342340998;10/21/24
46400443;44711620;933640109;10/21/24
23647108;45291255;874830840;10/21/24
8359920;45291265;312932688;10/21/24
84710241;45291267;312934030;10/21/24
69378525;44715353;411979757;10/21/24
107320398;45291258;401630980;10/21/24
33845719;45291259;953432806;10/21/24
76416658;44715068;260340110;10/21/24
84898453;45461900;380730168;10/21/24
8294984;45461903;810630717;10/21/24
65408730;45461902;261431505;10/21/24
103012842;45461901;372433290;10/21/24
100312128;45461896;353134505;10/21/24
64252639;44570540;252169897;10/21/24
56774524;44570543;333069531;10/21/24
111020603;44707660;413279855;10/21/24
50662147;45456827;392330265;10/21/24
95457046;45461988;400231335;10/21/24
107722038;45462034;393330633;10/21/24
107946483;45461987;391031263;10/21/24
107836394;45462028;393333376;10/21/24
108009939;45462032;390531928;10/21/24
103754253;45462027;370731442;10/21/24
103754318;45462025;370731518;10/21/24
109858328;45461990;415076331;10/21/24
91775094;44294906;373332916;10/21/24
8416559;44294912;341331336;10/21/24
96257539;45461315;343233083;10/21/24
91405440;45257398;984730306;10/21/24
79491120;45456666;202433889;10/21/24
88095177;45456672;323341791;10/21/24
105769223;45459155;390731748;10/21/24
104569140;45459192;381332350;10/21/24
92986439;45459193;324330593;10/21/24
92865941;45459189;324333510;10/21/24
99075105;45456665;373333750;10/21/24
83224785;45461912;292630756;10/21/24
82312206;45461909;272330271;10/21/24
84287926;45461910;341831503;10/21/24
83141723;45460031;292630822;10/21/24
83800913;45461245;940731257;10/21/24
82501009;45461254;272232957;10/21/24
87588056;45461249;271732391;10/21/24
83970975;45461247;294532199;10/21/24
86778226;45460028;370533362;10/21/24
82797277;45461251;253530091;10/21/24
83478841;45460766;294230900;10/21/24
90340574;45461913;292630759;10/21/24
82525072;45461253;280430872;10/21/24
98958224;44286129;262431214;10/21/24
99092573;44286126;313334203;10/21/24
90602064;44286190;273131964;10/21/24
99099020;44286193;411479852;10/21/24
93189834;44286191;324330973;10/21/24
99040018;44286192;400488242;10/21/24
91672511;44286134;380430553;10/21/24
29178568;44294484;340431407;10/21/24
8360634;44294481;353131997;10/21/24
8360758;44716589;203142495;10/21/24
82876169;44294477;413378292;10/21/24
100913725;44294480;360230130;10/21/24
79822304;44294476;882030664;10/21/24
94322694;45459312;415577193;10/21/24
88672140;45459320;351831979;10/21/24
89810074;44714924;301540080;10/21/24
89464818;45459313;301731996;10/21/24
80661998;45459309;291431847;10/21/24
86946943;45253988;430378475;10/21/24
75233223;45460683;952831064;10/21/24
85368172;45459686;360133798;10/21/24
79305164;45457356;391073029;10/21/24
83295488;45457381;292630849;10/21/24
71058060;45457383;391731528;10/21/24
76297195;45457384;810835589;10/21/24
71399933;45457377;271732029;10/21/24
79955924;45457375;393033695;10/21/24
74719785;45457378;292230725;10/21/24
8340803;44711173;331940778;10/21/24
8340790;44711177;372140832;10/21/24
92590870;45458997;312833447;10/21/24
63050978;45458996;253531387;10/21/24
76693449;45459000;282633958;10/21/24
93794819;45459002;331133937;10/21/24
111324505;45458961;421878423;10/21/24
108707903;45458998;411376657;10/21/24
110024249;45458817;414978758;10/21/24
107430134;45459061;414976533;10/21/24
110024311;45459064;414978762;10/21/24
58271007;45763800;413579089;10/21/24
56856059;45763801;854240384;10/21/24
84425920;45459056;854630354;10/21/24
83645489;45459055;280930752;10/21/24
8370613;45456723;894030962;10/21/24
76204898;45456873;280932265;10/21/24
82432023;45291249;421277296;10/21/24
84082240;45459201;822430180;10/21/24
74694448;45459203;812435163;10/21/24
8330476;45459196;810836020;10/21/24
8330328;45459204;810335388;10/21/24
8330336;45290851;842030644;10/21/24
90608585;45257018;211730249;10/21/24
23449918;45257013;273233770;10/21/24
43106196;45461662;203530829;10/21/24
8097747;44714850;804440088;10/21/24
27766624;45456812;933431228;10/21/24
80825710;45456813;932031060;10/21/24
75997363;44281955;360131984;10/21/24
85157007;45291211;340133504;10/21/24
58839640;45291212;370534696;10/21/24
110069242;45763808;413180255;10/21/24
77339819;45763811;282841042;10/21/24
8321663;45763813;932040870;10/21/24
35755180;45457427;291930057;10/21/24
8337543;45457429;843830494;10/21/24
106645420;44715488;400143785;10/21/24
21581525;45459136;912832977;10/21/24
110662830;45459141;413377631;10/21/24
108433510;45459139;400788609;10/21/24
92992960;45459142;324333560;10/21/24
78330211;44716927;282543211;10/21/24
82082588;44716929;292341695;10/21/24
84964618;44716928;271744006;10/21/24
27150607;44716570;860540347;10/21/24
67489680;44716572;413179658;10/21/24
28511204;45763878;904443945;10/21/24
19365136;45763879;411579188;10/21/24
94775583;45700419;333840818;10/21/24
95005137;45700325;333841549;10/21/24
95004939;45700323;333841546;10/21/24
94896313;45700415;333840824;10/21/24
95796959;45700420;322543409;10/21/24
94830010;45700418;333841536;10/21/24
95005234;45700417;341340080;10/21/24
95004858;45700416;333841555;10/21/24
71429603;45459106;421076709;10/21/24
96245263;44294838;403272455;10/21/24
101351380;44294799;361830910;10/21/24
97982245;44294796;331230854;10/21/24
62308700;45459098;412678327;10/21/24
56480156;45461453;244030139;10/21/24
44785917;45459113;415577429;10/21/24
102284580;45459110;421977533;10/21/24
103264795;45461447;371730229;10/21/24
54427010;45459111;271733901;10/21/24
44703740;45459105;211730369;10/21/24
73470899;44286139;420580391;10/21/24
72632577;45461649;273330543;10/21/24
72280760;44286140;271533287;10/21/24
70929947;45461647;270433603;10/21/24
80086195;45461650;952433594;10/21/24
78120233;45461652;270433657;10/21/24
85364967;44286137;353132850;10/21/24
8095930;44571997;401869820;10/21/24
87310058;44710064;372142880;10/21/24
86039598;45461382;280431367;10/21/24
74477153;45461381;330734487;10/21/24
72572841;45461379;371732739;10/21/24
41340752;45461290;982531176;10/21/24
96395133;45457451;341330806;10/21/24
96053399;44714803;330443777;10/21/24
96385308;45457454;342730994;10/21/24
96395630;45457446;341330807;10/21/24
87382091;45257425;232830879;10/21/24
90942515;45257427;912832326;10/21/24
90671910;45461641;390231415;10/21/24
20001487;44715180;953142106;10/21/24
66745748;45461637;310530773;10/21/24
86110578;45458702;390731967;10/21/24
96351667;45458696;300932094;10/21/24
8335770;44715178;283840809;10/21/24
81663293;44715181;883241347;10/21/24
95732519;44715103;390972842;10/21/24
68883293;44715359;783847797;10/21/24
109969413;44715102;413279214;10/21/24
110131045;44715132;413180912;10/21/24
110147391;44716595;413780359;10/21/24
109958349;44716593;413779712;10/21/24
110030800;44716594;413279873;10/21/24
23945427;45462038;221031199;10/21/24
94566224;45462042;223530218;10/21/24
101948972;45462036;370230733;10/21/24
8414777;44715053;352140860;10/21/24
81153180;44711389;270940923;10/21/24
61717290;45460870;393333190;10/21/24
92387314;45459264;353033182;10/21/24
37331949;45290816;974030795;10/21/24
102897387;45290813;372931414;10/21/24
8410542;44710042;430180101;10/21/24
80203868;44710075;291542358;10/21/24
25275305;44714708;222642400;10/21/24
85618918;45290814;323341675;10/21/24
8293627;44709189;412580917;10/21/24
91491908;44709188;292340410;10/21/24
69868794;45291103;351230242;10/21/24
93270330;45291101;330331160;10/21/24
78943132;45457581;341330212;10/21/24
91458412;45459285;392031481;10/21/24
67556663;45459289;973232765;10/21/24
71123911;45459286;904031330;10/21/24
43338658;44714954;351842347;10/21/24
49047710;44286282;343234831;10/21/24
87510480;44286289;254231331;10/21/24
71283730;44286290;421277921;10/21/24
60511842;44286280;380151945;10/21/24
89281187;44286283;882033186;10/21/24
81263627;44286277;244830039;10/21/24
70032874;45459481;222632022;10/21/24
64145522;45459480;244330160;10/21/24
62443127;45459475;932130775;10/21/24
84605723;45459478;230830095;10/21/24
76435997;45459483;980432408;10/21/24
85022810;45459479;232730825;10/21/24
70821143;44294438;271732565;10/21/24
85651087;45459341;270333643;10/21/24
88146367;45459340;262730360;10/21/24
82896704;44294436;271733306;10/21/24
74922793;45459337;271733183;10/21/24
70258309;44294443;202530527;10/21/24
48098850;45459908;352432909;10/21/24
8344396;45456839;254233868;10/21/24
88922669;45456844;301731921;10/21/24
40877191;45459911;244030801;10/21/24
92559654;45457302;330330300;10/21/24
92562582;45457296;330330298;10/21/24
99992540;45257656;414976612;10/21/24
94301549;45457301;331932463;10/21/24
8331251;45457304;280330836;10/21/24
42257158;44286259;290632806;10/21/24
53166027;44710908;201840634;10/21/24
98016598;45257758;351230322;10/21/24
79458025;45257752;291932495;10/21/24
101598491;45257756;361832799;10/21/24
90234693;45257757;232730870;10/21/24
54949947;45459431;242433367;10/21/24
91160359;45257754;832230490;10/21/24
105382876;45457240;390634845;10/21/24
84870770;45457241;294732591;10/21/24
76547981;45459274;282633867;10/21/24
75823640;45457400;952830095;10/21/24
89264819;45457402;312932546;10/21/24
76278077;45457401;271733656;10/21/24
73210757;45456542;272434235;10/21/24
82448337;45457397;292632039;10/21/24
71784926;45458313;271733658;10/21/24
74841394;45457395;272432019;10/21/24
85367249;45457403;271731664;10/21/24
85964166;45457398;274730725;10/21/24
80114911;45457396;351731993;10/21/24
74218760;45457404;273132962;10/21/24
75203740;45291145;311332042;10/21/24
75813408;45459385;312832864;10/21/24
80263356;45459391;940731132;10/21/24
90739604;44282976;202833510;10/21/24
85733911;45459393;291132365;10/21/24
81174616;45257801;341831472;10/21/24
76567460;45257805;894033566;10/21/24
67507115;45257800;331233960;10/21/24
88175731;45257807;202930645;10/21/24
73666289;45459386;390634910;10/21/24
32424094;45763830;904441525;10/21/24
42802148;45460023;232430813;10/21/24
88943224;45460024;341331223;10/21/24
110609816;44294806;430877880;10/21/24
111886384;44294814;331933536;10/21/24
112514545;44294813;430376327;10/21/24
108836657;45459399;403372493;10/21/24
109738110;45459401;414376483;10/21/24
96618949;45459397;933433153;10/21/24
96015470;45459404;341330802;10/21/24
97154431;45459395;350134285;10/21/24
96564067;45459402;342632991;10/21/24
96309482;45459398;342632987;10/21/24
96615150;45460836;290532459;10/21/24
96333278;45459396;341330803;10/21/24
97154342;45459403;350133747;10/21/24
93189850;45457371;324330972;10/21/24
99055490;45457335;421276308;10/21/24
98474316;45457373;413377925;10/21/24
99902397;45456562;312833465;10/21/24
91725577;45457374;353132295;10/21/24
98433768;45461364;313531549;10/21/24
99446391;45461347;421276307;10/21/24
99887304;45456558;312833432;10/21/24
93340290;45457372;330331144;10/21/24
99544067;45461351;393033713;10/21/24
99888602;45456561;312833587;10/21/24
96350091;45456553;301932251;10/21/24
93440189;45461350;330330164;10/21/24
93332840;45461352;330734609;10/21/24
95861718;45291164;340730599;10/21/24
109796179;45291193;415076204;10/21/24
79785719;45291169;415076208;10/21/24
111350930;45764559;422479951;10/21/24
112825737;45291163;423176561;10/21/24
113005008;45291200;380833198;10/21/24
113033397;45291198;390233919;10/21/24
112847064;45291161;423176704;10/21/24
111604486;45764558;430179652;10/21/24
50228960;45290795;212133191;10/21/24
33449970;45458991;960831628;10/22/24
82243204;44714719;920841041;10/22/24
88645100;45458985;373530331;10/22/24
111820952;44714716;430280756;10/22/24
81882475;44714721;430279918;10/22/24
78194628;45461611;291931360;10/22/24
57600376;45461613;882032801;10/22/24
87681390;45461608;302132183;10/22/24
54657938;45461606;211830672;10/22/24
84726679;45461610;223531622;10/22/24
49906984;45461607;810630723;10/22/24
88702928;45461609;211830521;10/22/24
44850131;45461614;211732225;10/22/24
77842367;45461612;993731306;10/22/24
76654893;45461605;244432198;10/22/24
62581961;45461547;212133115;10/22/24
58847090;45461548;211830532;10/22/24
96764210;45764643;272340740;10/22/24
94647976;44287033;393031289;10/22/24
8518173;45764641;421979121;10/22/24
82636745;44717930;361372740;10/22/24
89189906;44717929;284141376;10/22/24
21812152;44717928;913243073;10/22/24
94821470;45458280;232130497;10/22/24
94801541;44294901;331231782;10/22/24
94809895;45458277;261431694;10/22/24
53722272;45461491;240932050;10/22/24
99765799;45457183;312130912;10/22/24
64184722;45457175;233130560;10/22/24
94304912;45457180;414477445;10/22/24
74111124;45700972;774140582;10/22/24
21335494;45700968;951241473;10/22/24
60058412;45456851;933530548;10/22/24
65413687;44294754;370172722;10/22/24
65413920;44294745;370172725;10/22/24
110976614;44294749;421876064;10/22/24
84016310;44294750;280431304;10/22/24
29882508;44718615;273140845;10/22/24
65677854;45458295;261431673;10/22/24
92609996;45458303;900430139;10/22/24
8106851;44294853;271533243;10/22/24
27647331;44294845;401372467;10/22/24
90834089;44715548;302442457;10/22/24
90169131;44294854;391933811;10/22/24
90834070;44294851;391933813;10/22/24
8326916;44294849;842030592;10/22/24
77215800;44294848;232830934;10/22/24
87256550;44715541;774140695;10/22/24
89650336;45461557;301140485;10/22/24
94676674;45461563;291930659;10/22/24
67356176;45461556;260332415;10/22/24
44697813;45461559;993730613;10/22/24
101939132;44714999;352542171;10/22/24
107082691;45700973;400742114;10/22/24
25174835;44571698;294569832;10/22/24
91146950;45763848;301040390;10/22/24
32153236;45763845;413180814;10/22/24
22763988;45763849;430279913;10/22/24
8518785;45763846;860240057;10/22/24
109257758;45700991;413179920;10/22/24
21554730;45700995;244042843;10/22/24
8210128;45290729;982030812;10/22/24
41574427;44717933;411479737;10/22/24
72659270;44717936;370172721;10/22/24
8206880;44717932;323344249;10/22/24
91819890;45290721;360131365;10/22/24
29275733;44294399;941632482;10/22/24
83510524;44294402;940734257;10/22/24
81185405;44294404;940534110;10/22/24
53843541;44708947;271541104;10/22/24
8305161;44294395;381332484;10/22/24
91770246;44294396;312930381;10/22/24
67300960;44718611;322543017;10/22/24
74172999;45700939;861440570;10/22/24
8324611;45291159;842030643;10/22/24
110381530;45459881;421078026;10/22/24
8211949;45459923;390633975;10/22/24
94816816;45700941;333841633;10/22/24
104938161;45459877;392331017;10/22/24
32057563;44710249;952441702;10/22/24
88501345;45461866;294732778;10/22/24
73616800;45461871;400788238;10/22/24
22526447;44570606;420369759;10/22/24
58537775;45764601;231441362;10/22/24
71181709;44286164;370230262;10/22/24
8396264;44286157;291930096;10/22/24
41023609;44286160;993230135;10/22/24
85476137;44571838;421281091;10/22/24
97485063;45764568;411979196;10/22/24
108581586;45764571;401042988;10/22/24
66949475;44708610;952740201;10/22/24
96126965;44282651;341333943;10/22/24
93585390;44282648;330331108;10/22/24
93585306;44282652;330330736;10/22/24
70931038;44282646;353533678;10/22/24
88381382;44714735;282840788;10/22/24
8103909;45462048;810335339;10/22/24
78320747;45462050;920431551;10/22/24
80150560;45462045;414977993;10/22/24
81751893;44714766;292341335;10/22/24
90288963;45461571;310530681;10/22/24
99609762;45461568;353134460;10/22/24
91142652;45461566;310530874;10/22/24
90672976;45461574;400630049;10/22/24
90389891;45461567;310530758;10/22/24
90523741;45461572;291831940;10/22/24
54287251;44286251;241733189;10/22/24
107281910;45763885;401040523;10/22/24
100270557;45290802;353131721;10/22/24
97441694;45290806;350133901;10/22/24
100233864;44286252;353232353;10/22/24
97441619;44286248;350133026;10/22/24
99807696;44286254;421778379;10/22/24
92831150;44286246;350133900;10/22/24
8354219;45763884;960340662;10/22/24
107987635;45764686;400142674;10/22/24
102345473;45700925;351742990;10/22/24
101536127;45700926;342641412;10/22/24
107991250;45764685;400142669;10/22/24
100402135;45764684;330241326;10/22/24
103382399;45764687;352140881;10/22/24
46643427;45700371;873642835;10/22/24
85739529;45700369;250241449;10/22/24
45914664;45700370;202041122;10/22/24
90047885;45700368;341342185;10/22/24
49076930;45700372;212040072;10/22/24
46451706;44711619;214840826;10/22/24
58240411;45700398;202041121;10/22/24
51178524;44286267;212130523;10/22/24
45881871;45700400;212040054;10/22/24
46930760;45763864;212043138;10/22/24
54694175;45700432;220942048;10/22/24
83206620;45700428;212040080;10/22/24
69729778;45700431;202041099;10/22/24
102674175;44286964;372930467;10/22/24
102674388;45764605;351742882;10/22/24
102674302;44286960;372930465;10/22/24
8361240;45764606;330140256;10/22/24
8361061;44286961;392532968;10/22/24
89998227;44286956;311333167;10/22/24
8359326;44286963;370733082;10/22/24
8360340;45764609;351743114;10/22/24
8361045;45764608;430180542;10/22/24
91990173;44286959;331934311;10/22/24
94278091;44294768;331934313;10/22/24
94278164;44287096;331933386;10/22/24
94278180;44287100;331933383;10/22/24
94278237;44286955;331933381;10/22/24
94278245;44287102;331933385;10/22/24
63129337;45764668;823140075;10/22/24
109423500;45461895;401141326;10/22/24
50011448;45764669;422479989;10/22/24
83591389;44294351;401172418;10/22/24
89823257;44294349;860930207;10/22/24
57676550;45764667;790140996;10/22/24
57676461;45764664;913640243;10/22/24
73343218;44294347;253531458;10/22/24
55559166;44294348;900433689;10/22/24
64863166;45764666;250241049;10/22/24
70798303;44294350;271732535;10/22/24
70798206;44294353;271732534;10/22/24
101801637;45700920;342641483;10/22/24
100313019;45700922;351744104;10/22/24
105483427;45700924;372140821;10/22/24
104910160;45700919;360141822;10/22/24
105634301;45700895;390244789;10/22/24
90623215;44714912;883240316;10/22/24
101015429;44714890;331941073;10/22/24
95836730;44714892;933643530;10/22/24
8216711;44714700;754340409;10/22/24
8216533;45456824;870130151;10/22/24
88186857;45456820;810835224;10/22/24
89856597;45461317;414777636;10/22/24
69942536;44294905;342342764;10/22/24
77515676;45257396;400572530;10/22/24
73918776;44294816;273233503;10/22/24
82520682;45700984;282543284;10/22/24
50229320;44294824;224430382;10/22/24
72534516;45459188;273133865;10/22/24
82107610;45459186;291133217;10/22/24
92364764;45456671;312831719;10/22/24
76576388;44716920;993840086;10/22/24
94107874;44716923;331243349;10/22/24
94215332;44714714;331243347;10/22/24
85737100;44286986;230633731;10/22/24
40326314;44717917;990840904;10/22/24
51520117;44717916;974040346;10/22/24
39975924;44717915;990840765;10/22/24
60829273;44717918;951241398;10/22/24
39982114;44717914;284242100;10/22/24
39892778;44717913;774340481;10/22/24
68587708;45764576;940543697;10/22/24
40021564;45764577;334040402;10/22/24
40055469;45764579;284242099;10/22/24
99107643;44286189;421977571;10/22/24
98932349;45457970;340732130;10/22/24
98969633;44286187;270430896;10/22/24
95055622;44286186;333830846;10/22/24
8350108;45461794;952830516;10/22/24
95711546;44294372;340732025;10/22/24
34353208;44715121;952440600;10/22/24
35864613;44294386;353232189;10/22/24
98452002;44716587;311942412;10/22/24
58531173;44294367;412777989;10/22/24
37260880;44716591;973541841;10/22/24
52139514;44716586;982341306;10/22/24
68246447;44294373;992532685;10/22/24
93580118;44294365;330330322;10/22/24
106681303;44294371;414978041;10/22/24
96788925;44294374;341833613;10/22/24
31232434;45290760;894030451;10/22/24
8344655;45290758;380731944;10/22/24
28523962;45290757;280430747;10/22/24
85796620;45290751;221331679;10/22/24
67993346;45460678;962031171;10/22/24
80889123;45459685;291932493;10/22/24
60919515;45700957;380152313;10/22/24
91494710;45700955;311940168;10/22/24
89952251;45457379;361730475;10/22/24
84624698;45457376;271733129;10/22/24
83632980;45457380;292132047;10/22/24
70796645;45457382;963131179;10/22/24
35966998;45457360;232430771;10/22/24
83780254;45457355;361830113;10/22/24
96700572;45764626;341341627;10/22/24
83222227;45458959;292630439;10/22/24
81256884;45458956;291930894;10/22/24
8372853;45763838;973541842;10/22/24
20062893;45763839;810745700;10/22/24
8373582;45763842;390773281;10/22/24
8373558;45763840;342642127;10/22/24
8373531;45456716;893430348;10/22/24
8366888;45456724;360230080;10/22/24
8367647;45763843;391031059;10/22/24
56018975;45291241;410878672;10/22/24
67851789;45456870;370230862;10/22/24
76521168;44715503;831441519;10/22/24
85672211;45459198;300930603;10/22/24
78758106;45290867;290631425;10/22/24
66976340;45290861;353134494;10/22/24
86107500;45290864;312832345;10/22/24
57482012;45700363;321341429;10/22/24
103724982;45461656;370731524;10/22/24
105951099;45461657;391231687;10/22/24
102003300;45461663;372933100;10/22/24
102019932;45461658;391073021;10/22/24
100276555;45461661;353131732;10/22/24
101532547;45461660;362433168;10/22/24
8349126;44571817;431081123;10/22/24
50783009;44570146;420281850;10/22/24
76169928;45700911;281641416;10/22/24
60863030;45291218;232830735;10/22/24
79524265;45291213;242433289;10/22/24
67083200;45700381;311940308;10/22/24
94039178;45764646;413180871;10/22/24
91562503;45764649;272340160;10/22/24
92564143;45764647;322543098;10/22/24
95532510;45459140;340631447;10/22/24
102301271;45764650;352140811;10/22/24
110697910;45764651;413680362;10/22/24
89970942;45764799;244040791;10/22/24
84279338;45700340;301540839;10/22/24
8213569;44716931;422480601;10/22/24
51006677;45763876;232741358;10/22/24
89037499;45461884;333930206;10/22/24
59480084;44294461;854630312;10/22/24
8320179;45763877;321341411;10/22/24
8320233;45461880;854630414;10/22/24
8320292;44294460;992430590;10/22/24
75594951;44294466;243232679;10/22/24
85560359;44294467;300931908;10/22/24
67831583;44294474;401031212;10/22/24
48388580;44294469;224133124;10/22/24
8320250;44294473;981230504;10/22/24
82142530;44294468;291931392;10/22/24
8320268;44294470;854730625;10/22/24
49009745;44294472;244830072;10/22/24
8320276;45461876;854630406;10/22/24
8320314;45763875;854340562;10/22/24
87637901;45700327;302442200;10/22/24
85928518;45700326;311244457;10/22/24
85490768;45700330;892841925;10/22/24
82005354;45764663;292341778;10/22/24
82718016;45764661;292343749;10/22/24
82284547;45291190;270232382;10/22/24
82316090;45291186;292632133;10/22/24
83467050;45700943;264740357;10/22/24
89863240;44294344;984730192;10/22/24
89944429;45461646;282633741;10/22/24
78938155;45458259;270333723;10/22/24
70148996;45461645;291730460;10/22/24
69909768;45461651;270333641;10/22/24
82786860;45461654;291930879;10/22/24
70037299;45461653;933430667;10/22/24
8350884;44715083;200842473;10/22/24
23945370;45461294;312831636;10/22/24
102339538;44710048;300440859;10/22/24
101400896;44710049;322541066;10/22/24
102339627;44710051;280240399;10/22/24
88537960;45257881;361830051;10/22/24
8396353;44715110;212040126;10/22/24
108954633;45458548;410779378;10/22/24
109424867;45458547;412678239;10/22/24
108793273;45458545;403372495;10/22/24
109022602;45458551;411376726;10/22/24
109540476;45257887;415578921;10/22/24
108825140;45458546;411380088;10/22/24
108794113;45457453;411380090;10/22/24
109295625;45457448;411976835;10/22/24
109821653;45458554;415578040;10/22/24
8331855;44718597;420579779;10/22/24
80404120;45257428;341833687;10/22/24
8294836;45257426;953432997;10/22/24
60211253;45257424;830130212;10/22/24
74579878;44715443;823640665;10/22/24
77845420;44715445;860440703;10/22/24
8215952;44715444;763545768;10/22/24
83612998;44715442;884040113;10/22/24
85768065;44715446;212242612;10/22/24
89139631;44709990;884040115;10/22/24
112590977;44282684;430878691;10/22/24
112502075;44282689;431377766;10/22/24
20304897;45700876;760845060;10/22/24
8096163;45461992;340631376;10/22/24
8347891;45462030;960831606;10/22/24
79812147;45462026;412976466;10/22/24
80498280;45461985;290631238;10/22/24
87753731;44287111;361031807;10/22/24
